movie_tv_goal_4-21###6617	4	"DA: <knowledge> ( tv ) available_options "" 1 "" , decade "" 2010er "" , director "" Nobuhiro Doi "" , douban_score "" 9.1 "" , episode_length "" 45 Minuten "" , episodes "" 10 Folgen "" , name_list "" Matsu Takako/Mitsushima Hikari/Takahashi Issey "" , premiere_time "" 17.01.2017 in Japan "" , production_country_or_area "" Japan "" , star "" Matsu Takako "" , title "" Quartett "" , type "" spannend "" <endofknowledge> <state> ( tv ) decade equal_to "" 2010er "" , production_country_or_area equal_to "" japanische Fernsehsendung "" , type equal_to "" spannend "" <endofstate> <history> AGENT_ACTS_PREV: ( tv ) request type AGENT_ACTS: ( tv ) recommend title equal_to "" Quartett "" USER: Wann war die Premiere? <endofhistory>"	"( tv ) inform premiere_time equal_to "" 17. Januar 2017 """	premiere_time	17. Januar 2017
flight_goal_3-25###1601	1	"DA: <knowledge> ( flight ) arrival_time "" 13:15 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" Nächsten Dienstag "" , departure "" Kanton "" , departure_time "" 10:30 Uhr an diesem Tag "" , destination "" Chengdu "" , flight_information "" Flug 3U8556 von Sichuan Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 1 des internationalen Flughafens Shuangliu "" , punctuality_rate "" 98.32% "" , ticket_price "" 1890 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Chengdu "" <endofstate> <history> USER: Hallo, ich möchte nächsten Dienstag direkt von Guangzhou nach Chengdu fliegen. Können Sie mir helfen, einen geeigneten Flug zu finden und zuerst den Preis für die Business Class zu überprüfen? Vielen Dank! <endofhistory>"	"( flight ) inform flight_information equal_to "" Flug 3U8556 von Sichuan Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 1 des internationalen Flughafens Shuangliu "" , inform ticket_price equal_to "" 1.890 Yuan """	ticket_price	1.890 Yuan
flight_goal_3-25###1601	2	"DST: <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Chengdu "" <endofstate> <history> AGENT_ACTS: ( flight ) inform flight_information equal_to "" Flug 3U8556 von Sichuan Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 1 des internationalen Flughafens Shuangliu "" , inform ticket_price equal_to "" 1.890 Yuan "" USER: Bitte helfen Sie mir auch, den Preis für die Economy Class zu überprüfen. <endofhistory>"	"( flight ) class_cabin equal_to "" Economy-Klasse "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Chengdu """	class_cabin	Economy-Klasse
flight_goal_3-25###1601	3	"DA: <knowledge> ( flight ) arrival_time "" 13:15 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Economy-Klasse "" , date "" Nächsten Dienstag "" , departure "" Kanton "" , departure_time "" 10:30 Uhr an diesem Tag "" , destination "" Chengdu "" , flight_information "" Flug 3U8556 von Sichuan Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 1 des internationalen Flughafens Shuangliu "" , punctuality_rate "" 98.32% "" , ticket_price "" 600 Yuan "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Economy-Klasse "" , date equal_to "" Nächsten Dienstag "" , departure equal_to "" Kanton "" , destination equal_to "" Chengdu "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) inform flight_information equal_to "" Flug 3U8556 von Sichuan Airlines, vom Terminal 2 des internationalen Flughafens Baiyun zum Terminal 1 des internationalen Flughafens Shuangliu "" , inform ticket_price equal_to "" 1.890 Yuan "" AGENT_ACTS: ( flight ) inform ticket_price equal_to "" 600 Yuan "" USER: Ok, wie sieht es mit den Abfahrts- und Ankunftszeiten aus? <endofhistory>"	"( flight ) inform arrival_time equal_to "" 13:15 Uhr am selben Tag "" , inform departure_time equal_to "" 10:30 Uhr an diesem Tag """	arrival_time	13:15 Uhr am selben Tag
hotel_goal_1-17###5621	2	"DST: <state> ( hotel ) pricerange equal_to "" günstiger "" <endofstate> <history> AGENT_ACTS: ( hotel ) greeting , recommend name equal_to "" Suzhou Yongshun Express Hotel "" USER: Ich möchte ein Kingsize-Zimmer buchen, das sollte doch kein Problem sein, oder? Wie viel kostet ein Zimmer mit Kingsize-Bett? <endofhistory>"	"( hotel ) name equal_to "" Suzhou Yongshun Express Hotel "" , pricerange equal_to "" billig "" , room_type equal_to "" Kingsize-Zimmer """	pricerange	billig
hotel_goal_1-17###5621	4	"DA: <knowledge> ( hotel ) address "" No. 246, Fenghuang Street, Gusu District, Suzhou "" , area "" Bezirk Gusu "" , available_options "" 1 "" , hotel_type "" Geschäft "" , name "" Suzhou Yongshun Express Hotel "" , parking "" bezahlt "" , phone_number "" 0512-65222229 "" , pricerange "" billig "" , room_charge "" 126 Yuan "" , room_type "" Kingsize-Zimmer "" , score "" 4.4 "" , star "" 1 "" <endofknowledge> <state> ( hotel ) name equal_to "" Suzhou Yongshun Express Hotel "" , pricerange equal_to "" billig "" , room_type equal_to "" Kingsize-Zimmer "" <endofstate> <history> AGENT_ACTS_PREV: ( hotel ) inform room_charge equal_to "" 126 Yuan "" , inform room_type equal_to "" Kingsize-Zimmer "" AGENT_ACTS: ( hotel ) inform score equal_to "" 4.4 "" USER: Aha. Muss man für die Nutzung des Parkplatzes bezahlen? <endofhistory>"	"( hotel ) inform parking equal_to "" müssen sie bezahlen """	parking	müssen sie bezahlen
attraction_hotel_goal_2-64###5498	1	DST: <state> null <endofstate> <history> USER: Hallo, meine Freunde werden mich in Suzhou besuchen kommen und wir planen, einen preisgünstigen Ort im Suzhou Industrial Park in der Nähe meines Hauses zu besuchen. <endofhistory>	"( attraction ) area equal_to "" Industriepark Suzhou "" , consumption equal_to "" preisgünstig "" , the_most_suitable_people equal_to "" Freund """	area	Industriepark Suzhou
flight_weather_goal_2-27_v2###10878	1	DST: <state> null <endofstate> <history> USER: Hallo, ich werde nächsten Montag nach Shanghai reisen. Können Sie mir helfen, die Temperatur an diesem Tag zu überprüfen? <endofhistory>	"( weather ) city equal_to "" Schanghai "" , date equal_to "" nächsten Montag """	city	Schanghai
flight_weather_goal_2-27_v2###10878	1	"DA: <knowledge> ( weather ) available_options "" 1 "" , city "" Schanghai "" , date "" nächsten Montag "" , tamperature "" Die maximale Temperatur beträgt 10 Grad Celsius und die minimale Temperatur 1 Grad Celsius. "" , uv_intensity "" stark "" , weather_condition "" sonnig "" , wind "" Nordwestkraft 3-4 "" <endofknowledge> <state> ( weather ) city equal_to "" Schanghai "" , date equal_to "" nächsten Montag "" <endofstate> <history> USER: Hallo, ich werde nächsten Montag nach Shanghai reisen. Können Sie mir helfen, die Temperatur an diesem Tag zu überprüfen? <endofhistory>"	"( weather ) inform tamperature equal_to "" die Höchsttemperatur 10 Grad Celsius und die Mindesttemperatur 1 Grad Celsius betragen """	tamperature	die Höchsttemperatur 10 Grad Celsius und die Mindesttemperatur 1 Grad Celsius betragen
flight_weather_goal_2-27_v2###10878	5	"DA: <knowledge> ( flight ) arrival_time "" 11:35 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" nächsten Montag "" , departure "" Peking "" , departure_time "" 09:30 Uhr an diesem Tag "" , destination "" Schanghai "" , flight_information "" Air China CA1519, die vom T3 des Beijing Capital International Airport abfliegt und zum T2 des Hongqiao International Airport fliegt "" , punctuality_rate "" 98.32% "" , ticket_price "" 4510 Yuan "" , ( weather ) available_options "" 1 "" , city "" Schanghai "" , date "" nächsten Montag "" , tamperature "" Die maximale Temperatur beträgt 10 Grad Celsius und die minimale Temperatur 1 Grad Celsius. "" , uv_intensity "" stark "" , weather_condition "" sonnig "" , wind "" Nordwestkraft 3-4 "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" nächsten Montag "" , departure equal_to "" Peking "" , destination equal_to "" Schanghai "" , ( weather ) city equal_to "" Schanghai "" , date equal_to "" nächsten Montag "" <endofstate> <history> AGENT_ACTS_PREV: ( weather ) inform wind equal_to "" Nordwestkraft 3-4 "" AGENT_ACTS: ( flight ) request class_cabin USER: Ich möchte in der Business Class reisen. <endofhistory>"	"( flight ) inform flight_information equal_to "" Air China flight CA1519 from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Hongqiao International Airport. """	flight_information	Air China flight CA1519 from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Hongqiao International Airport.
flight_weather_goal_2-27_v2###10878	6	"DA: <knowledge> ( flight ) arrival_time "" 11:35 Uhr an diesem Tag "" , available_options "" 1 "" , class_cabin "" Business Class "" , date "" nächsten Montag "" , departure "" Peking "" , departure_time "" 09:30 Uhr an diesem Tag "" , destination "" Schanghai "" , flight_information "" Air China CA1519, die vom T3 des Beijing Capital International Airport abfliegt und zum T2 des Hongqiao International Airport fliegt "" , punctuality_rate "" 98.32% "" , ticket_price "" 4510 Yuan "" , ( weather ) available_options "" 1 "" , city "" Schanghai "" , date "" nächsten Montag "" , tamperature "" Die maximale Temperatur beträgt 10 Grad Celsius und die minimale Temperatur 1 Grad Celsius. "" , uv_intensity "" stark "" , weather_condition "" sonnig "" , wind "" Nordwestkraft 3-4 "" <endofknowledge> <state> ( flight ) class_cabin equal_to "" Business Class "" , date equal_to "" nächsten Montag "" , departure equal_to "" Peking "" , destination equal_to "" Schanghai "" , ( weather ) city equal_to "" Schanghai "" , date equal_to "" nächsten Montag "" <endofstate> <history> AGENT_ACTS_PREV: ( flight ) request class_cabin AGENT_ACTS: ( flight ) inform flight_information equal_to "" Air China flight CA1519 from Terminal 3 of Beijing Capital International Airport to Terminal 2 of Hongqiao International Airport. "" USER: Was kostet das Ticket? <endofhistory>"	"( flight ) inform ticket_price equal_to "" 4.510 Yuan """	ticket_price	4.510 Yuan
movie_goal_3-8_v2###9587	4	"DA: <knowledge> ( movie ) available_options "" 4 "" , decade "" 2010er "" , director "" Anthony Russo "" , douban_score "" 8.5 "" , film_length "" 181 Minuten "" , name_list "" Robert Downey Jr., Chris Evans, Mark Ruffalo, Chris Hemsworth und Scarlett Johansson "" , production_country_or_area "" Amerika "" , release_date "" 2019-04-24 auf dem chinesischen Festland / 2019-04-26 in Amerika "" , star "" Robert Downey Jr. "" , title "" Rächer: Endspiel "" , type "" Aktion "" <endofknowledge> <state> ( movie ) production_country_or_area equal_to "" amerikanisch "" , type equal_to "" Actionfilme "" <endofstate> <history> AGENT_ACTS_PREV: ( movie ) inform Douban_score equal_to "" 8.5 "" AGENT_ACTS: ( movie ) recommend title equal_to "" Piraten der Karibik "" USER: Wann wurde der Film uraufgeführt? <endofhistory>"	"( movie ) inform release_date equal_to "" in the United States on July 9, 2003 or on November 21 of the same year on the Chinese mainland. """	release_date	in the United States on July 9, 2003 or on November 21 of the same year on the Chinese mainland.
restaurant_goal_1-21_v2###7999	1	DST: <state> null <endofstate> <history> USER: Hallo, meine Familie und ich sind gerade für einen Ausflug in Suzhou angekommen und wohnen im Bezirk Wuzhong. Können Sie ein Restaurant empfehlen, das Fast Food und schnelle Mahlzeiten serviert? Der Preis spielt keine Rolle. <endofhistory>	"( restaurant ) area equal_to "" Wuzhong District "" , cuisine equal_to "" Fast Food und schnelle Mahlzeiten """	area	Wuzhong District
attraction_hotel_goal_1-31###1341	1	DST: <state> null <endofstate> <history> USER: Hallo, ich reise in Suzhou und möchte ein familienfreundliches Naturgebiet im Suzhou New District finden. <endofhistory>	"( attraction ) area equal_to "" Neuer Bezirk von Suzhou "" , the_most_suitable_people equal_to "" familienfreundlich """	area	Neuer Bezirk von Suzhou
attraction_hotel_goal_1-31###1341	1	"DA: <knowledge> ( general ) Message = No item available. <endofknowledge> <state> ( attraction ) area equal_to "" Neuer Bezirk von Suzhou "" , the_most_suitable_people equal_to "" familienfreundlich "" <endofstate> <history> USER: Hallo, ich reise in Suzhou und möchte ein familienfreundliches Naturgebiet im Suzhou New District finden. <endofhistory>"	"( general ) greeting , recommend name equal_to "" Taihu Lake Wetland Park """	name	Taihu Lake Wetland Park
attraction_hotel_goal_1-31###1341	3	"DA: <knowledge> ( attraction ) address "" Nr. 1, Town Lake Embroidery Street, Suzhou New District, Suzhou City "" , area "" Neuer Bezirk von Suzhou "" , available_options "" 1 "" , consumption "" billig "" , features "" Der Feuchtgebietspark integriert Tourismus, Unterhaltung, Freizeit und Bildung in einem. Man könnte sagen, es ist ein „Paradies auf Erden“. "" , metro_station "" FALSCH "" , name "" Suzhou Taihu Lake Wetland Park "" , opening_hours "" 09:00-16:30 "" , phone_number "" 0512-66918088 "" , score "" 4.5 "" , the_most_suitable_people "" familienfreundlich "" , ticket_price "" 60 Yuan "" , type "" landschaftlich reizvoller Ort "" <endofknowledge> <state> ( attraction ) area equal_to "" Neuer Bezirk von Suzhou "" , name equal_to "" Taihu Lake Wetland Park "" , the_most_suitable_people equal_to "" familienfreundlich "" <endofstate> <history> AGENT_ACTS_PREV: ( general ) greeting , recommend name equal_to "" Taihu Lake Wetland Park "" AGENT_ACTS: ( attraction ) inform ticket_price equal_to "" 60 Yuan "" USER: Gut, wann ist er geöffnet? <endofhistory>"	"( attraction ) inform opening_hours equal_to "" 09:00–16:30 Uhr """	opening_hours	09:00–16:30 Uhr
attraction_hotel_goal_1-31###1341	5	"DST: <state> ( attraction ) area equal_to "" Neuer Bezirk von Suzhou "" , name equal_to "" Taihu Lake Wetland Park "" , the_most_suitable_people equal_to "" familienfreundlich "" , ( hotel ) area equal_to "" Neuer Bezirk von Suzhou "" , star equal_to "" 1 "" <endofstate> <history> AGENT_ACTS_PREV: ( attraction ) inform opening_hours equal_to "" 09:00–16:30 Uhr "" AGENT_ACTS: ( hotel ) recommend name equal_to "" Heimat Gasthof "" USER: Wie viel kostet ein Zimmer mit Kingsize-Bett im Home Inn? <endofhistory>"	"( attraction ) area equal_to "" Neuer Bezirk von Suzhou "" , name equal_to "" Taihu Lake Wetland Park "" , the_most_suitable_people equal_to "" familienfreundlich "" ( hotel ) area equal_to "" Neuer Bezirk von Suzhou "" , name equal_to "" Heimat Gasthof "" , room_type equal_to "" Kingsize-Zimmer "" , star equal_to "" 1 """	room_type	Kingsize-Zimmer
train_goal_4-69###503	1	"DA: <knowledge> ( train ) arrival_time "" 19:26 Uhr an diesem Tag "" , available_options "" 2 "" , classification "" schnelle Geschwindigkeit "" , date "" nächsten Sonntagnachmittag "" , departure "" Peking "" , departure_time "" 13:40 Uhr an diesem Tag "" , destination "" Hangzhou "" , duration "" 5 Stunden und 46 Minuten "" , seat_type "" erste Klasse "" , ticket_price "" 907,0 Yuan "" , train_number "" G59, von Beijingnan nach Hangzhoudong "" <endofknowledge> <state> ( train ) classification equal_to "" Hochgeschwindigkeitszug "" , date equal_to "" nächsten Sonntagnachmittag "" , departure equal_to "" Peking "" , destination equal_to "" Hangzhou "" <endofstate> <history> USER: Hallo, ich möchte nächsten Sonntagnachmittag mit dem Hochgeschwindigkeitszug von Peking nach Hangzhou fahren. Könnt ihr mir einen Zug empfehlen? <endofhistory>"	"( train ) inform train_number equal_to "" G59 von Beijingnan nach Hangzhoudong """	train_number	G59 von Beijingnan nach Hangzhoudong
train_goal_4-69###503	3	"DST: <state> ( train ) classification equal_to "" Hochgeschwindigkeitszug "" , date equal_to "" nächsten Sonntagnachmittag "" , departure equal_to "" Peking "" , destination equal_to "" Hangzhou "" , seat_type equal_to "" erste Klasse "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) inform train_number equal_to "" G59 von Beijingnan nach Hangzhoudong "" AGENT_ACTS: ( train ) inform ticket_price equal_to "" 907,0 Yuan "" USER: Gut, es ist viel billiger als mit dem Flugzeug zu reisen. Gibt es gleichzeitig verfügbare Tickets für einen Bullet Train? Bitte empfehlen Sie einen, falls vorhanden. <endofhistory>"	"( train ) classification equal_to "" Schnellzug "" , date equal_to "" nächsten Sonntagnachmittag "" , departure equal_to "" Peking "" , destination equal_to "" Hangzhou """	classification	Schnellzug
train_goal_4-69###503	4	"DST: <state> ( train ) classification equal_to "" Schnellzug "" , date equal_to "" nächsten Sonntagnachmittag "" , departure equal_to "" Peking "" , destination equal_to "" Hangzhou "" <endofstate> <history> AGENT_ACTS_PREV: ( train ) inform ticket_price equal_to "" 907,0 Yuan "" AGENT_ACTS: ( train ) request seat_type USER: Ich will einen Schlafwagen in der ersten Klasse. Können Sie mir helfen, den Preis zu überprüfen? <endofhistory>"	"( train ) classification equal_to "" Schnellzug "" , date equal_to "" nächsten Sonntagnachmittag "" , departure equal_to "" Peking "" , destination equal_to "" Hangzhou "" , seat_type equal_to "" Schläfer in der ersten Klasse """	seat_type	Schläfer in der ersten Klasse
hotel_goal_2-1###5099	1	DST: <state> null <endofstate> <history> USER: Hallo, ich plane eine Reise nach Suzhou. Können Sie ein 3-Sterne Hotel mit Kingsize-Zimmern im New District von Suzhou empfehlen? <endofhistory>	"( hotel ) area equal_to "" Neuer Bezirk von Suzhou "" , room_type equal_to "" Kingsize-Zimmer "" , star equal_to "" 3 """	area	Neuer Bezirk von Suzhou
PC_goal_5-48_v2###10500	1	DST: <state> null <endofstate> <history> USER: Hallo, ich möchte einen Desktop kaufen und mein Budget beträgt 5.000-10.000 Yuan. Könnt ihr mir ein gutes Modell empfehlen? <endofhistory>	"( pc ) computer_type equal_to "" Schreibtisch "" , pricerange equal_to "" 5.000-10.000 Yuan """	computer_type	Schreibtisch
PC_goal_5-48_v2###10500	2	"DST: <state> ( pc ) computer_type equal_to "" Schreibtisch "" , pricerange equal_to "" 5.000-10.000 Yuan "" <endofstate> <history> AGENT_ACTS: ( pc ) request CPU_model , request memory_capacity USER: Ich bevorzuge ein Modell mit 8GB Arbeitspeicher und einer Intel Core i5 CPU. <endofhistory>"	"( pc ) CPU equal_to "" Intel-Core i5 "" , computer_type equal_to "" Schreibtisch "" , memory_capacity equal_to "" 8GB "" , pricerange equal_to "" 5.000-10.000 Yuan """	CPU	Intel-Core i5
PC_goal_5-48_v2###10500	3	"DA: <knowledge> ( pc ) available_options "" 2 "" , brand "" Lenovo "" , colour "" N / A "" , computer_type "" Schreibtisch "" , cpu "" Intel-Core i5 "" , cpu_model "" Intel Core i5-9400F "" , features "" N / A "" , game_performance "" Einstiegslevel "" , gpu_category "" diskrete Grafikkarte "" , gpu_model "" GT730 "" , hard_disk_capacity "" 256 GB SSD + 1 TB HDD "" , memory_capacity "" 8GB "" , operating_system "" Windows 10 "" , price "" 4.889 Yuan "" , pricerange "" 5.000-10.000 "" , product_name "" Lenovo Tianyi 510Pro "" , screen_size "" 23-25 ​​Zoll "" , series "" Lenovo Tianyi "" , standby_time "" N / A "" , usage "" Geschäft "" , weight "" 7.48kg "" <endofknowledge> <state> ( pc ) CPU equal_to "" Intel-Core i5 "" , computer_type equal_to "" Schreibtisch "" , memory_capacity equal_to "" 8GB "" , pricerange equal_to "" 5.000-10.000 Yuan "" <endofstate> <history> AGENT_ACTS_PREV: ( pc ) request CPU_model , request memory_capacity AGENT_ACTS: ( pc ) recommend product_name equal_to "" Lenovo Tianyi 510Pro "" USER: Welche CPU hat er? Wie sieht es mit seinem Startgewicht aus? <endofhistory>"	"( pc ) inform CPU_model equal_to "" i5-9400F "" , inform weight equal_to "" 7,48 kg """	weight	7,48 kg
